order_id,order_date,total_amount,user_id,city,membership,restaurant_id,restaurant_name,cuisine,rating
7416,03-04-2023,265.73,813,Bangalore,Gold,152,Hotel Curry House Punjabi,Indian,4.8
7417,05-12-2023,417.14,705,Bangalore,Regular,72,Sri Foods Chinese,Mexican,3.4
7418,12-10-2023,351.84,2636,Hyderabad,Regular,175,Sai Biryani Non-Veg,Chinese,4.1
7419,04-08-2023,1228.02,284,Chennai,Regular,64,New Restaurant Chinese,Chinese,4.5
7420,05-08-2023,1303.54,2446,Bangalore,Gold,263,Grand Curry House Andhra,Indian,4.4
7421,03-03-2023,1246.59,454,Bangalore,Gold,445,Udupi Restaurant Pure Veg,Indian,4.3
7422,01-08-2023,1120.89,650,Chennai,Gold,199,Sri Eatery Chinese,Italian,3.4
7423,09-04-2023,1321.2,1166,Bangalore,Regular,399,Swagath Cafe Multicuisine,Chinese,3.2
7424,11-07-2023,1179.92,2849,Pune,Regular,406,Spice Foods Non-Veg,Chinese,4.5
7425,22-05-2023,1008.59,1079,Bangalore,Gold,175,Sai Biryani Non-Veg,Chinese,4.1
7426,27-06-2023,1181.91,1087,Pune,Regular,293,Royal Eatery South Indian,Italian,3.0
7427,04-09-2023,1305.65,350,Chennai,Regular,354,Darbar Kitchen Chinese,Indian,3.8
7428,03-09-2023,1252.46,1015,Chennai,Gold,243,Grand Tiffins South Indian,Chinese,4.8
7429,31-07-2023,840.75,1638,Chennai,Regular,485,Grand Dhaba Andhra,Mexican,4.9
7430,12-09-2023,294.79,489,Hyderabad,Gold,495,Ruchi Curry House North Indian,Italian,4.5
7431,04-10-2023,749.62,2786,Bangalore,Regular,69,Classic Tiffins Punjabi,Chinese,4.9
7432,28-09-2023,526.03,1910,Chennai,Regular,280,Taste of Dhaba Andhra,Chinese,3.7
7433,27-03-2023,914.51,2772,Bangalore,Gold,369,Amma Foods Chinese,Italian,3.0
7434,22-01-2023,539.24,1790,Pune,Regular,303,Swagath Foods Andhra,Mexican,3.2
7435,14-12-2023,100.86,56,Chennai,Gold,431,Udupi Tiffins Punjabi,Mexican,4.6
7436,19-08-2023,1330.21,193,Hyderabad,Gold,258,Spice Curry House Chinese,Indian,3.0
7437,24-06-2023,865.48,600,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6
7438,07-10-2023,1491.83,487,Hyderabad,Regular,372,Annapurna Foods North Indian,Italian,4.4
7439,30-08-2023,1419.81,2476,Pune,Regular,372,Annapurna Foods North Indian,Italian,4.4
7440,25-02-2023,1230.57,502,Pune,Regular,150,Sri Cafe Non-Veg,Indian,4.2
7441,25-06-2023,1225.23,2227,Chennai,Gold,233,Grand Cafe Family Restaurant,Italian,4.5
7442,07-11-2023,267.52,258,Chennai,Regular,459,Sai Delights Non-Veg,Italian,4.6
7443,18-09-2023,153.9,565,Bangalore,Regular,85,Royal Kitchen South Indian,Mexican,4.4
7444,25-07-2023,892.37,973,Hyderabad,Regular,17,Udupi Delights Non-Veg,Indian,4.6
7445,26-04-2023,262.53,980,Chennai,Gold,59,Sai Biryani Non-Veg,Chinese,4.6
7446,20-06-2023,1080.02,388,Chennai,Gold,172,Darbar Eatery Family Restaurant,Italian,3.9
7447,03-12-2023,818.45,2032,Chennai,Gold,485,Grand Dhaba Andhra,Mexican,4.9
7448,15-03-2023,197.1,662,Hyderabad,Regular,160,Hotel Tiffins Pure Veg,Chinese,4.2
7449,25-02-2023,1273.49,1982,Chennai,Gold,484,Taste of Biryani Punjabi,Mexican,4.2
7450,13-09-2023,225.6,781,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5
7451,30-04-2023,1272.3,2455,Hyderabad,Gold,356,Hotel Foods Multicuisine,Indian,4.2
7452,10-12-2023,806.12,1729,Chennai,Gold,86,Sri Curry House Chinese,Indian,4.2
7453,28-09-2023,1170.9,1361,Chennai,Regular,412,Darbar Cafe Pure Veg,Mexican,4.0
7454,24-10-2023,930.42,1235,Pune,Regular,369,Amma Foods Chinese,Italian,3.0
7455,08-12-2023,1474.19,2541,Pune,Regular,330,Udupi Eatery Multicuisine,Italian,3.9
7456,01-07-2023,1123.93,1668,Hyderabad,Gold,428,Annapurna Foods Punjabi,Mexican,4.8
7457,14-05-2023,867.74,1993,Pune,Gold,233,Grand Cafe Family Restaurant,Italian,4.5
7458,29-12-2023,1141.81,2706,Hyderabad,Regular,377,Amma Kitchen Pure Veg,Mexican,4.0
7459,05-02-2023,293.28,1103,Hyderabad,Regular,408,Darbar Eatery Family Restaurant,Mexican,3.0
7460,31-07-2023,597.68,2340,Pune,Gold,204,Udupi Dhaba Non-Veg,Mexican,4.7
7461,06-07-2023,473.44,1861,Bangalore,Regular,3,Darbar Eatery Andhra,Mexican,4.3
7462,29-07-2023,1325.34,1517,Hyderabad,Gold,89,Amma Eatery Punjabi,Indian,4.3
7463,20-03-2023,152.95,424,Bangalore,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4
7464,29-12-2023,1412.81,1635,Bangalore,Gold,411,Swagath Delights Family Restaurant,Indian,4.3
7465,12-10-2023,1424.78,159,Chennai,Gold,253,New Restaurant North Indian,Italian,4.6
7466,21-02-2023,563.53,2171,Chennai,Gold,251,Grand Curry House Andhra,Chinese,3.9
7467,25-11-2023,1202.78,762,Bangalore,Gold,245,Classic Biryani North Indian,Mexican,3.5
7468,27-02-2023,1405.79,219,Chennai,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8
7469,15-11-2023,514.93,2882,Pune,Gold,231,New Dhaba Punjabi,Indian,4.1
7470,08-02-2023,1144.67,1282,Chennai,Regular,341,Amma Biryani Family Restaurant,Chinese,3.2
7471,08-09-2023,1442.22,1201,Bangalore,Gold,485,Grand Dhaba Andhra,Mexican,4.9
7472,14-03-2023,165.38,774,Bangalore,Gold,339,Annapurna Eatery South Indian,Indian,3.1
7473,19-04-2023,434.83,920,Chennai,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
7474,31-03-2023,440.06,2011,Hyderabad,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6
7475,12-09-2023,1338.87,1559,Bangalore,Gold,153,Annapurna Mess Andhra,Italian,4.7
7476,02-05-2023,1320.93,2016,Pune,Regular,378,New Mess North Indian,Italian,4.4
7477,14-02-2023,608.62,1183,Chennai,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7
7478,05-06-2023,1465.84,107,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
7479,30-07-2023,283.13,1108,Pune,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3
7480,14-12-2023,1417.9,2833,Chennai,Gold,358,Udupi Cafe North Indian,Indian,5.0
7481,19-02-2023,1294.59,438,Pune,Regular,474,Annapurna Tiffins Pure Veg,Mexican,3.5
7482,14-10-2023,598.46,1879,Hyderabad,Gold,412,Darbar Cafe Pure Veg,Mexican,4.0
7483,11-09-2023,674.18,651,Hyderabad,Regular,421,Ruchi Foods Chinese,Indian,3.0
7484,16-11-2023,781.19,415,Pune,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3
7485,06-05-2023,408.83,1556,Bangalore,Regular,394,Grand Tiffins South Indian,Mexican,3.5
7486,02-07-2023,684.9,2235,Chennai,Gold,105,Amma Curry House South Indian,Mexican,4.2
7487,26-02-2023,688.22,155,Pune,Gold,71,New Dhaba Non-Veg,Indian,3.7
7488,03-08-2023,366.7,2992,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1
7489,19-01-2023,559.54,487,Hyderabad,Regular,441,Darbar Curry House Family Restaurant,Indian,3.4
7490,17-10-2023,339.57,1141,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6
7491,25-02-2023,553.33,190,Bangalore,Gold,106,Spice Foods Non-Veg,Indian,4.8
7492,29-07-2023,404.36,788,Bangalore,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1
7493,09-02-2023,1026.31,1836,Bangalore,Gold,267,Darbar Cafe Punjabi,Chinese,4.2
7494,30-06-2023,1415.02,265,Chennai,Regular,75,New Cafe South Indian,Chinese,4.2
7495,13-11-2023,1182.1,1538,Bangalore,Regular,492,Swagath Kitchen North Indian,Italian,4.0
7496,05-10-2023,1424.54,2388,Hyderabad,Regular,344,Annapurna Kitchen North Indian,Indian,4.8
7497,08-07-2023,551.59,438,Pune,Regular,90,Classic Biryani Pure Veg,Italian,4.8
7498,18-09-2023,222.13,1289,Chennai,Gold,293,Royal Eatery South Indian,Italian,3.0
7499,06-01-2023,438.39,1780,Pune,Regular,91,Annapurna Mess Non-Veg,Italian,4.8
7500,24-12-2023,1374.87,1428,Bangalore,Gold,202,Swagath Foods Chinese,Indian,4.7
7501,21-10-2023,1407.0,2630,Hyderabad,Gold,326,Classic Mess Punjabi,Italian,4.8
7502,08-02-2023,271.95,960,Pune,Gold,200,Annapurna Restaurant Pure Veg,Chinese,3.9
7503,27-11-2023,1368.67,2293,Chennai,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
7504,22-02-2023,299.58,787,Pune,Gold,336,Sai Foods Andhra,Mexican,4.9
7505,13-10-2023,1206.53,590,Bangalore,Regular,299,Taste of Kitchen North Indian,Mexican,3.2
7506,06-06-2023,404.3,2950,Hyderabad,Gold,376,Amma Cafe Non-Veg,Indian,3.4
7507,10-02-2023,287.86,514,Bangalore,Gold,476,Royal Curry House Multicuisine,Mexican,3.4
7508,08-01-2023,1000.79,704,Chennai,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4
7509,12-04-2023,373.51,2413,Chennai,Gold,258,Spice Curry House Chinese,Indian,3.0
7510,24-03-2023,363.26,1033,Bangalore,Regular,334,Darbar Tiffins Family Restaurant,Indian,4.0
7511,14-07-2023,326.55,2285,Chennai,Gold,269,Udupi Mess Pure Veg,Indian,3.5
7512,12-12-2023,275.74,1801,Hyderabad,Gold,409,Royal Kitchen Chinese,Mexican,3.5
7513,15-04-2023,1494.01,2941,Bangalore,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6
7514,20-01-2023,933.03,2919,Bangalore,Gold,65,Grand Eatery Non-Veg,Mexican,3.2
7515,25-08-2023,386.36,2772,Bangalore,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5
7516,15-01-2023,299.53,445,Chennai,Regular,261,Spice Mess Non-Veg,Italian,3.5
7517,30-10-2023,728.63,477,Pune,Gold,414,Darbar Delights South Indian,Chinese,4.7
7518,15-02-2023,1087.04,865,Bangalore,Regular,494,Hotel Restaurant North Indian,Mexican,4.3
7519,25-07-2023,1039.78,1665,Bangalore,Regular,409,Royal Kitchen Chinese,Mexican,3.5
7520,04-09-2023,724.42,2082,Pune,Regular,120,Classic Biryani Multicuisine,Italian,3.2
7521,12-09-2023,1178.63,943,Chennai,Regular,44,Classic Dhaba Pure Veg,Indian,3.9
7522,30-09-2023,208.72,520,Chennai,Regular,417,Hotel Biryani North Indian,Mexican,3.0
7523,24-04-2023,1335.04,1161,Hyderabad,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2
7524,13-07-2023,881.04,578,Hyderabad,Regular,499,Annapurna Tiffins South Indian,Mexican,4.9
7525,22-07-2023,792.69,1061,Bangalore,Gold,73,Spice Mess Andhra,Mexican,3.1
7526,21-10-2023,193.7,481,Pune,Gold,102,Darbar Foods Andhra,Italian,4.9
7527,04-10-2023,344.7,523,Chennai,Regular,159,Darbar Dhaba Punjabi,Mexican,4.9
7528,06-10-2023,1103.24,1848,Pune,Regular,292,Amma Cafe North Indian,Mexican,4.0
7529,29-04-2023,1213.7,2622,Pune,Regular,126,Spice Tiffins North Indian,Italian,4.5
7530,14-12-2023,194.98,2350,Hyderabad,Gold,10,Darbar Restaurant Andhra,Chinese,3.4
7531,01-09-2023,232.78,1347,Chennai,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2
7532,10-02-2023,946.89,2866,Hyderabad,Regular,202,Swagath Foods Chinese,Indian,4.7
7533,23-10-2023,970.42,1794,Pune,Gold,72,Sri Foods Chinese,Mexican,3.4
7534,02-11-2023,322.55,1718,Pune,Regular,500,Grand Eatery Family Restaurant,Chinese,3.2
7535,22-10-2023,1250.06,494,Hyderabad,Regular,71,New Dhaba Non-Veg,Indian,3.7
7536,23-10-2023,685.15,1580,Pune,Gold,51,Sri Eatery South Indian,Italian,3.0
7537,19-01-2023,1103.22,763,Pune,Gold,249,Royal Kitchen North Indian,Italian,4.7
7538,26-08-2023,678.49,188,Hyderabad,Regular,351,Spice Dhaba Non-Veg,Mexican,4.2
7539,22-03-2023,1000.66,1684,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6
7540,16-03-2023,835.74,2073,Bangalore,Regular,293,Royal Eatery South Indian,Italian,3.0
7541,17-06-2023,1063.67,594,Bangalore,Gold,414,Darbar Delights South Indian,Chinese,4.7
7542,16-08-2023,982.19,398,Pune,Gold,325,Sri Cafe North Indian,Italian,4.5
7543,15-07-2023,415.9,2597,Pune,Gold,49,Amma Curry House Punjabi,Italian,4.0
7544,30-08-2023,1297.86,2295,Bangalore,Regular,373,Sai Delights Chinese,Indian,3.6
7545,30-07-2023,1018.51,2395,Hyderabad,Regular,394,Grand Tiffins South Indian,Mexican,3.5
7546,11-12-2023,941.52,1264,Chennai,Regular,496,Swagath Eatery Multicuisine,Indian,3.1
7547,26-11-2023,358.23,2149,Pune,Gold,184,Annapurna Tiffins Punjabi,Mexican,3.5
7548,28-03-2023,1356.19,1980,Pune,Gold,424,Sai Cafe Family Restaurant,Indian,4.7
7549,23-12-2023,496.49,966,Hyderabad,Gold,373,Sai Delights Chinese,Indian,3.6
7550,03-03-2023,225.39,1005,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7
7551,22-03-2023,847.5,1096,Hyderabad,Regular,11,Taste of Kitchen Family Restaurant,Chinese,4.9
7552,06-01-2023,494.4,1523,Hyderabad,Regular,409,Royal Kitchen Chinese,Mexican,3.5
7553,23-12-2023,614.01,562,Bangalore,Gold,222,Grand Dhaba Chinese,Italian,4.9
7554,14-02-2023,1036.28,30,Bangalore,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6
7555,05-01-2023,1329.52,2184,Hyderabad,Regular,251,Grand Curry House Andhra,Chinese,3.9
7556,31-12-2023,865.97,1480,Pune,Gold,359,Sri Foods South Indian,Mexican,4.8
7557,21-03-2023,1487.29,2278,Bangalore,Gold,478,New Tiffins Pure Veg,Chinese,3.1
7558,04-11-2023,952.24,940,Hyderabad,Regular,73,Spice Mess Andhra,Mexican,3.1
7559,01-05-2023,115.63,416,Hyderabad,Regular,335,New Biryani Family Restaurant,Italian,3.9
7560,04-05-2023,1024.42,883,Pune,Gold,311,New Delights Family Restaurant,Italian,4.7
7561,12-11-2023,687.61,331,Chennai,Regular,84,Grand Mess Chinese,Chinese,3.2
7562,25-11-2023,606.7,1730,Bangalore,Regular,19,Classic Biryani Chinese,Indian,3.6
7563,29-01-2023,1329.61,2991,Pune,Gold,71,New Dhaba Non-Veg,Indian,3.7
7564,06-09-2023,1426.64,275,Pune,Regular,323,Taste of Mess Chinese,Mexican,4.6
7565,14-04-2023,1381.65,2246,Pune,Gold,81,Darbar Mess Chinese,Chinese,3.2
7566,23-09-2023,323.53,1978,Bangalore,Gold,40,Royal Curry House Non-Veg,Indian,4.6
7567,09-04-2023,1169.66,623,Pune,Gold,53,Swagath Delights Andhra,Indian,4.5
7568,20-06-2023,301.34,1580,Pune,Gold,321,Sai Restaurant Non-Veg,Chinese,4.7
7569,14-03-2023,1055.52,1143,Pune,Regular,489,Swagath Foods Punjabi,Italian,3.0
7570,08-11-2023,821.79,931,Pune,Regular,29,Spice Kitchen Pure Veg,Italian,3.0
7571,20-06-2023,846.14,1511,Chennai,Regular,46,Udupi Delights Family Restaurant,Chinese,3.6
7572,20-08-2023,132.54,2699,Hyderabad,Regular,413,Sai Curry House Punjabi,Italian,3.3
7573,28-10-2023,362.84,1602,Hyderabad,Gold,204,Udupi Dhaba Non-Veg,Mexican,4.7
7574,13-10-2023,1444.74,550,Chennai,Gold,500,Grand Eatery Family Restaurant,Chinese,3.2
7575,11-05-2023,731.31,376,Chennai,Gold,70,Swagath Delights Punjabi,Chinese,4.7
7576,19-01-2023,1037.63,576,Pune,Gold,481,Sai Restaurant Non-Veg,Indian,4.2
7577,26-01-2023,988.83,1069,Chennai,Regular,209,Royal Tiffins Family Restaurant,Indian,3.6
7578,21-05-2023,1312.64,1176,Chennai,Gold,500,Grand Eatery Family Restaurant,Chinese,3.2
7579,24-03-2023,1356.39,1747,Hyderabad,Gold,223,Amma Eatery Punjabi,Italian,3.4
7580,13-10-2023,601.21,1327,Bangalore,Gold,196,Hotel Curry House Chinese,Italian,5.0
7581,22-05-2023,550.15,419,Chennai,Regular,75,New Cafe South Indian,Chinese,4.2
7582,09-03-2023,1256.93,159,Chennai,Gold,358,Udupi Cafe North Indian,Indian,5.0
7583,18-05-2023,516.14,2922,Chennai,Gold,485,Grand Dhaba Andhra,Mexican,4.9
7584,27-04-2023,377.1,2559,Bangalore,Regular,295,Sai Cafe South Indian,Chinese,3.1
7585,01-10-2023,1443.78,1291,Chennai,Gold,153,Annapurna Mess Andhra,Italian,4.7
7586,29-11-2023,1468.68,2085,Bangalore,Regular,420,Ruchi Tiffins Chinese,Italian,4.0
7587,08-05-2023,1182.84,2450,Bangalore,Regular,44,Classic Dhaba Pure Veg,Indian,3.9
7588,06-07-2023,454.95,1810,Chennai,Regular,108,Darbar Curry House North Indian,Chinese,4.0
7589,09-08-2023,1425.84,412,Pune,Regular,363,Annapurna Mess Pure Veg,Italian,4.9
7590,16-10-2023,1310.75,2873,Pune,Gold,280,Taste of Dhaba Andhra,Chinese,3.7
7591,17-11-2023,798.91,2943,Pune,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6
7592,16-03-2023,659.19,2570,Bangalore,Regular,190,Amma Restaurant Pure Veg,Chinese,3.1
7593,19-10-2023,1209.56,553,Pune,Gold,420,Ruchi Tiffins Chinese,Italian,4.0
7594,23-10-2023,1232.16,2205,Bangalore,Regular,207,Grand Cafe Andhra,Italian,3.3
7595,10-08-2023,1047.18,144,Pune,Regular,255,Hotel Tiffins Punjabi,Mexican,3.1
7596,22-02-2023,1239.79,2348,Chennai,Regular,81,Darbar Mess Chinese,Chinese,3.2
7597,04-07-2023,417.85,343,Chennai,Gold,286,Spice Mess Andhra,Italian,5.0
7598,03-08-2023,776.6,841,Pune,Gold,424,Sai Cafe Family Restaurant,Indian,4.7
7599,23-12-2023,741.11,1606,Hyderabad,Gold,308,Annapurna Biryani Family Restaurant,Italian,4.3
7600,12-06-2023,1054.37,1763,Pune,Regular,13,Taste of Mess Punjabi,Indian,4.6
7601,25-04-2023,221.55,2613,Bangalore,Regular,81,Darbar Mess Chinese,Chinese,3.2
7602,24-05-2023,561.97,2276,Hyderabad,Regular,223,Amma Eatery Punjabi,Italian,3.4
7603,30-11-2023,634.58,1496,Chennai,Regular,471,Swagath Tiffins Punjabi,Indian,3.0
7604,01-06-2023,975.99,1298,Chennai,Gold,360,Taste of Restaurant Family Restaurant,Indian,4.8
7605,02-07-2023,505.07,1822,Bangalore,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4
7606,26-08-2023,890.37,432,Pune,Regular,44,Classic Dhaba Pure Veg,Indian,3.9
7607,23-04-2023,1377.49,2605,Hyderabad,Gold,61,Hotel Curry House North Indian,Italian,4.4
7608,14-10-2023,1490.94,2651,Pune,Gold,126,Spice Tiffins North Indian,Italian,4.5
7609,21-05-2023,960.27,347,Pune,Gold,237,Grand Restaurant South Indian,Italian,4.5
7610,30-11-2023,832.24,2465,Hyderabad,Gold,252,New Eatery South Indian,Indian,3.7
7611,27-03-2023,874.01,1093,Pune,Regular,213,Amma Dhaba Punjabi,Indian,3.7
7612,23-07-2023,1354.02,69,Pune,Regular,62,Spice Delights Andhra,Indian,3.1
7613,12-04-2023,564.27,1561,Hyderabad,Gold,143,Classic Cafe Punjabi,Chinese,4.0
7614,17-02-2023,1093.06,1241,Pune,Gold,151,Annapurna Cafe Multicuisine,Chinese,3.8
7615,03-11-2023,1159.39,1557,Pune,Gold,67,Swagath Tiffins Andhra,Mexican,4.1
7616,27-11-2023,811.52,913,Hyderabad,Gold,496,Swagath Eatery Multicuisine,Indian,3.1
7617,12-08-2023,125.34,236,Chennai,Regular,383,Amma Biryani North Indian,Indian,3.1
7618,14-11-2023,572.82,2174,Pune,Gold,386,Sai Cafe Andhra,Italian,4.3
7619,12-03-2023,600.02,808,Bangalore,Gold,3,Darbar Eatery Andhra,Mexican,4.3
7620,23-05-2023,1487.52,2101,Pune,Gold,209,Royal Tiffins Family Restaurant,Indian,3.6
7621,11-04-2023,856.76,2078,Bangalore,Gold,175,Sai Biryani Non-Veg,Chinese,4.1
7622,25-07-2023,613.98,502,Pune,Regular,177,Udupi Restaurant South Indian,Indian,3.9
7623,08-02-2023,1415.18,1238,Chennai,Regular,282,Hotel Curry House Chinese,Indian,4.4
7624,03-05-2023,493.52,2064,Hyderabad,Regular,246,Ruchi Tiffins Pure Veg,Mexican,3.9
7625,21-01-2023,416.59,2454,Chennai,Regular,496,Swagath Eatery Multicuisine,Indian,3.1
7626,14-03-2023,258.37,2399,Hyderabad,Regular,222,Grand Dhaba Chinese,Italian,4.9
7627,05-01-2023,1158.35,1009,Pune,Regular,108,Darbar Curry House North Indian,Chinese,4.0
7628,22-01-2023,1046.82,2306,Pune,Gold,445,Udupi Restaurant Pure Veg,Indian,4.3
7629,24-08-2023,1031.84,2148,Pune,Regular,347,Amma Delights Chinese,Chinese,4.8
7630,19-01-2023,944.33,2243,Bangalore,Regular,185,Hotel Dhaba Non-Veg,Mexican,4.5
7631,27-10-2023,1347.65,358,Bangalore,Gold,30,Spice Tiffins Non-Veg,Mexican,4.6
7632,06-07-2023,643.19,66,Chennai,Gold,130,Royal Restaurant South Indian,Indian,4.6
7633,06-05-2023,1195.65,366,Bangalore,Gold,404,Classic Dhaba South Indian,Indian,3.8
7634,13-04-2023,806.39,2682,Chennai,Gold,240,New Mess Andhra,Indian,3.8
7635,09-08-2023,996.67,1382,Bangalore,Regular,114,Ruchi Mess Andhra,Indian,3.9
7636,21-02-2023,1235.07,2914,Pune,Regular,401,Darbar Eatery Pure Veg,Indian,4.6
7637,27-04-2023,455.4,406,Bangalore,Regular,255,Hotel Tiffins Punjabi,Mexican,3.1
7638,30-03-2023,989.86,1962,Pune,Gold,86,Sri Curry House Chinese,Indian,4.2
7639,03-11-2023,1187.96,1859,Pune,Regular,357,Grand Mess Punjabi,Italian,3.8
7640,06-02-2023,211.16,2320,Hyderabad,Gold,500,Grand Eatery Family Restaurant,Chinese,3.2
7641,10-10-2023,1237.51,1098,Bangalore,Regular,197,Sri Curry House North Indian,Mexican,4.7
7642,20-06-2023,1074.34,2872,Pune,Gold,298,Swagath Foods Andhra,Mexican,5.0
7643,15-10-2023,562.74,881,Hyderabad,Regular,411,Swagath Delights Family Restaurant,Indian,4.3
7644,02-04-2023,1055.84,971,Pune,Regular,86,Sri Curry House Chinese,Indian,4.2
7645,11-05-2023,1186.31,965,Chennai,Gold,253,New Restaurant North Indian,Italian,4.6
7646,31-01-2023,994.72,1162,Bangalore,Gold,314,New Eatery Punjabi,Indian,4.1
7647,22-08-2023,323.86,2902,Hyderabad,Regular,66,Swagath Dhaba Punjabi,Italian,4.7
7648,27-11-2023,1478.21,1748,Bangalore,Gold,308,Annapurna Biryani Family Restaurant,Italian,4.3
7649,06-09-2023,1342.59,2145,Chennai,Regular,82,Udupi Kitchen Pure Veg,Chinese,3.3
7650,24-02-2023,1241.95,470,Chennai,Regular,152,Hotel Curry House Punjabi,Indian,4.8
7651,16-02-2023,215.95,1493,Chennai,Regular,354,Darbar Kitchen Chinese,Indian,3.8
7652,20-03-2023,1119.13,156,Hyderabad,Regular,10,Darbar Restaurant Andhra,Chinese,3.4
7653,24-03-2023,774.77,2384,Pune,Regular,474,Annapurna Tiffins Pure Veg,Mexican,3.5
7654,01-11-2023,1398.67,237,Pune,Gold,58,Sai Biryani Multicuisine,Indian,4.4
7655,30-05-2023,876.53,1249,Pune,Regular,453,Annapurna Foods Punjabi,Chinese,3.7
7656,30-08-2023,868.82,2467,Hyderabad,Gold,439,Classic Cafe Family Restaurant,Mexican,3.1
7657,22-03-2023,1274.56,29,Hyderabad,Gold,331,Spice Biryani Non-Veg,Mexican,3.4
7658,11-11-2023,1343.17,2110,Chennai,Regular,466,Sai Cafe South Indian,Italian,4.9
7659,25-02-2023,331.49,129,Pune,Gold,233,Grand Cafe Family Restaurant,Italian,4.5
7660,23-09-2023,822.38,913,Hyderabad,Gold,191,Grand Mess North Indian,Indian,4.0
7661,02-08-2023,624.56,2517,Pune,Gold,289,Sri Biryani Punjabi,Italian,4.8
7662,14-09-2023,1076.22,643,Pune,Gold,258,Spice Curry House Chinese,Indian,3.0
7663,30-01-2023,407.43,612,Bangalore,Regular,301,Classic Tiffins North Indian,Italian,4.8
7664,14-02-2023,804.45,108,Pune,Regular,151,Annapurna Cafe Multicuisine,Chinese,3.8
7665,24-03-2023,1493.2,2916,Bangalore,Regular,482,Classic Tiffins Pure Veg,Chinese,4.5
7666,21-06-2023,1244.51,1846,Chennai,Regular,351,Spice Dhaba Non-Veg,Mexican,4.2
7667,31-03-2023,1131.69,2844,Chennai,Regular,92,Amma Delights Pure Veg,Mexican,4.9
7668,02-04-2023,1478.17,590,Bangalore,Regular,196,Hotel Curry House Chinese,Italian,5.0
7669,11-08-2023,542.83,1713,Pune,Gold,335,New Biryani Family Restaurant,Italian,3.9
7670,01-01-2024,822.63,405,Chennai,Regular,410,Darbar Mess Pure Veg,Italian,3.6
7671,09-08-2023,1205.97,1180,Hyderabad,Regular,193,Swagath Eatery Multicuisine,Chinese,3.8
7672,17-11-2023,1365.23,825,Chennai,Gold,274,Amma Mess Andhra,Mexican,3.3
7673,28-03-2023,370.82,1624,Pune,Gold,473,Sri Restaurant Andhra,Italian,4.5
7674,27-12-2023,672.42,456,Pune,Regular,47,Ruchi Cafe Punjabi,Indian,3.4
7675,08-12-2023,923.35,1726,Pune,Gold,38,Grand Tiffins Multicuisine,Italian,5.0
7676,01-12-2023,422.46,2464,Pune,Gold,265,Udupi Curry House Andhra,Chinese,4.2
7677,03-01-2023,1197.04,119,Pune,Regular,49,Amma Curry House Punjabi,Italian,4.0
7678,16-01-2023,222.44,1018,Bangalore,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6
7679,27-04-2023,1166.34,1556,Bangalore,Regular,401,Darbar Eatery Pure Veg,Indian,4.6
7680,06-09-2023,655.28,1143,Pune,Regular,270,Taste of Biryani North Indian,Mexican,3.8
7681,11-06-2023,896.57,1696,Bangalore,Regular,139,Ruchi Cafe South Indian,Mexican,4.8
7682,15-04-2023,1448.12,285,Hyderabad,Regular,483,Darbar Restaurant Family Restaurant,Chinese,4.5
7683,09-11-2023,984.22,789,Pune,Regular,163,Spice Delights Multicuisine,Italian,4.2
7684,31-08-2023,885.4,1788,Pune,Gold,366,Swagath Mess Chinese,Indian,4.5
7685,17-08-2023,797.54,244,Pune,Regular,123,Grand Restaurant Non-Veg,Chinese,4.2
7686,08-11-2023,311.6,1104,Bangalore,Regular,291,Annapurna Foods Non-Veg,Mexican,4.3
7687,27-10-2023,311.29,1352,Pune,Gold,363,Annapurna Mess Pure Veg,Italian,4.9
7688,24-06-2023,471.68,2627,Bangalore,Gold,23,Amma Mess Punjabi,Chinese,3.8
7689,12-09-2023,390.26,1320,Hyderabad,Regular,481,Sai Restaurant Non-Veg,Indian,4.2
7690,21-05-2023,1248.66,143,Bangalore,Gold,94,Taste of Eatery Andhra,Chinese,4.5
7691,12-05-2023,225.28,2640,Bangalore,Gold,267,Darbar Cafe Punjabi,Chinese,4.2
